label,text,id
1,"Cytochrome P450 monooxygenases are present in almost all organisms and can play vital roles in hormone regulation, metabolism of xenobiotics and in biosynthesis or inactivation of endogenous compounds. In the present study, a genome-wide approach was used to identify and analyze the P450 gene family of diamondback moth, Plutella xylostella, a destructive worldwide pest of cruciferous crops. We identified 85 putative cytochrome P450 genes from the P. xylostella genome, including 84 functional genes and 1 pseudogene. These genes were classified into 26 families and 52 subfamilies. A phylogenetic tree constructed with three additional insect species shows extensive gene expansions of P. xylostella P450 genes from clans 3 and 4. Gene expression of cytochrome P450s was quantified across multiple developmental stages (egg, larva, pupa and adult) and tissues (head and midgut) using P. xylostella strains susceptible or resistant to insecticides chlorpyrifos and fiprinol. Expression of the lepidopteran specific CYP367s predominantly occurred in head tissue suggesting a role in either olfaction or detoxification. CYP340s with abundant transposable elements and relatively high expression in the midgut probably contribute to the detoxification of insecticides or plant toxins in P. xylostella. This study will facilitate future functional studies of the P. xylostella P450s in detoxification.",7705
0,"BACKGROUND: Asian citrus psyllid (ACP), Diaphorina citri Kuwayama, is an important pest of citrus worldwide because it transmits the bacteria causing huanglongbing (HLB). We investigated the effects and persistence of two soil application rates of thiamethoxam on ACP populations in two flushing seasons in the field. Thiamethoxam and clothianidin residues in the fruit were detected to evaluate food safety. RESULTS: Soil application of 50% thiamethoxam water-dispersible granules at concentrations of 4 and 10 g tree(-1) significantly decreased ACP populations, and there was a positive correlation between control efficacy and the persistence of thiamethoxam and clothianidin in leaves, providing longer-term protection for up to 90 days in the fall compared with 60 days in the spring. Higher thiamethoxam and clothianidin amounts were observed in new leaves than in old leaves. Thiamethoxam and clothianidin residues at a high rate in fruit were 0.012 and 0.010 mg kg(-1) at harvest, respectively, and neither insecticides was detectable at low rates. CONCLUSIONS: These results demonstrate that soil-applied thiamethoxam plays a role in defending ACP, and provides an extended period of control efficacy. This knowledge could provide a reference for the control of ACP by soil application of thiamethoxam to reduce HLB spread. © 2018 Society of Chemical Industry.",9743
1,"OBJECTIVE: To determine the significance of cyromazine resistance in blowfly larvae from a region where resistance has been previously confirmed and to measure susceptibility of the cyromazine-resistant blowflies to ivermectin and spinosad. METHODS: Blowfly larvae from five properties located within 5 km of where cyromazine-resistant Lucilia cuprina were detected in 2011 were tested for resistance to cyromazine. The original cyromazine-resistant 'Nimmitabel' strain was reared for 13 generations on homogenised liver containing cyromazine at a concentration lethal to susceptible larvae. Larval development bioassays in which batches of neonate larvae were transferred onto homogenised bovine liver containing cyromazine or dicyclanil were used to determine whether the level of resistance had increased. The sensitivities of the 'Nimmitabel' strain to ivermectin and spinosad were also measured. RESULTS: Cyromazine-resistant larvae were identified in samples from four of the five properties near to the site of the original resistance detection. The 'Nimmitabel' strain responded to laboratory selection by becoming more resistant to cyromazine (8脳) and to dicyclanil (3脳). No larvae died after feeding on homogenate containing cyromazine at a concentration lethal to susceptible larvae. There was no cross-resistance to ivermectin or spinosad in the 'Nimmitabel' strain. CONCLUSION: The modest increases in resistance to cyromazine and dicyclanil following laboratory selection suggest that unless the situation worsens considerably, it is unlikely that this resistance will have a significant effect on flystrike protection provided by these insecticides if applied as directed on product labels. Moreover, cyromazine-resistant larvae remained susceptible to ivermectin and spinosad.",3494
0,"The long-term use of agricultural insecticides has led to the development of resistant strains. In this context, the isoxazoline structure has become an active area of pesticide research owing to its wide insecticidal spectrum, nontoxicity to mammals, and lack of cross-resistance with known insecticides. In the present study, based on the discovery of compound G22 in our previous work, a series of novel isoxazoline compounds containing acylhydrazine were designed and synthesized using a scaffold hopping strategy. The insecticidal activities of the target compounds were assessed, and compound L17 (LC(50) = 0.489 mg/L) showed insecticidal activity against Spodoptera frugiperda superior to those of the commercial insecticides indoxacarb (LC(50) = 3.14 mg/L) and fluralaner (LC(50) = 0.659 mg/L). Theoretical calculations indicated that the introduction of acylhydrazine plays an important role in the biological activity of the target compounds. Furthermore, the enzyme-linked immunosorbent assay and molecular docking results indicated that L17 may act on the GABA receptor of the target insect. These results indicated that L17 is a potential candidate compound for controlling S. frugiperda populations in agriculture.",16609
1,"The evolution of resistance to insecticides poses a significant threat to pest management programs. Understanding the molecular mechanisms underlying insecticide resistance is essential to design sustainable pest control and resistance management programs. The fall armyworm, Spodoptera frugiperda, is an important insect pest of many crops and has a remarkable ability to evolve resistance to insecticides. In this study, we employed bulk segregant analysis (BSA) combined with DNA and RNA sequencing to characterize the molecular basis of spinetoram resistance in S. frugiperda. Analysis of genomic data derived from spinetoram selected and unselected bulks and the spinetoram-resistant and susceptible parental strains led to the identification of a three-nucleotide deletion in the gene encoding the nicotinic acetylcholine receptor 伪6 subunit (nAChR 伪6). Transcriptome profiling identified the upregulation of few genes encoding detoxification enzymes associated with spinetoram resistance. Thus, spinetoram resistance in S. frugiperda appears to be mediated mainly by target site insensitivity with a minor role of detoxification enzymes. Our findings provide insight into the mechanisms underpinning resistance to spinetoram in S. frugiperda and will inform the development of strategies to control this highly damaging, globally distributed crop pest.",17122
0,"Bites from the recluse or brown spiders (genus Loxosceles) can cause necrotic lesions and systemic effects in humans throughout the world. In the state of Paraná, Brazil, loxoscelism is considered a serious public health problem, and Loxosceles intermedia Mello-Leitão (Araneae: Sicariidae) is associated with the majority of reported accidents. In the present research we evaluated the susceptibility of L. intermedia to pyrethroid insecticides currently used for the control of spiders in both field and laboratory conditions. In laboratory tests, the most active pesticides in descending order were microencapsulated lambda-cyhalothrin (LC50 = 0.023 mg/kg), nonmicroencapsulated lambda-cyhalothrin (LC50 = 0.047 mg/kg), deltamethrin (LC50 = 0.26 mg/kg), and cypermethrin (LC50 = 1.38 mg/kg). Cockroaches, Phoetalia circumvagans (Burmeister) (n = 30), killed with microencapsulated lambdacyalothrin, were offered to the spiders. L. intermedia fed on 63.3% of the dead cockroaches during the first 6 h of experiment; none of the spiders died during the subsequent 15 d. Microencapsulated lambdacyalothrin was chosen for application in two contiguous houses. The mean volume applied was 22.8 mg (AI)/m2. Dead spiders were found during all the inspections up to 60 d after the initial application. In total, 297 dead spiders were collected; 65.7% in the attic shared by the two homes, 10.8% inside the house that had most cracks and crevices sealed and 23.6% in the control house. The use of lambda-cyhalothrin-based products for L. intermedia control is discussed.",248
0,"Trichogramma pretiosum is one of the main egg parasitoids used in the control of lepidopteran pests in Brazil. This natural enemy can be negatively affected by the use of insecticides, herbicides, and fungicides. The present work used a systematic review and meta-analysis to group information from multiple studies on the selectivity of pesticides (279 commercial products) in rice, corn, soybean, apple and peach crops for immature stages (egg-larva, pre-pupa, and pupa) and adult parasitoids. The selected studies used the International Organization for Biological and Integrated Control (IOBC) methodology with the same adaptations for T. pretiosum. The meta-analysis found that corn crops had the highest frequency of tests (2聽0聽7). The most frequently tested active ingredients (a.i.) were glyphosate, glyphosate isopropylamine salt, and sulfur at frequencies of 41, 32 and 24 tests, respectively. The pesticides registered for rice crops showed the greatest sublethal effects on T. pretiosum, with an approximately 47% reduction in parasitism (RP) or emergence (RE). The adult stage of the parasitoid showed greater sensitivity to the tested pesticides (65% RP), in comparison to the immature stages. In general, insecticides showed superior toxicity for all development stages of T. pretiosum, compared to herbicides and fungicides, regardless of the recommended dosage for the crop. The present study aggregates information related to selectivity for the four life stages of T. pretiosum, contributing significantly to the integration of biological control and chemical control in rice, corn, soybean, apple and peach crops in Brazil.",8867
1,"BACKGROUND: Laodelphax striatellus (Fall茅n) (Hemiptera: Delphacidae) is one of the most important insect pests of rice, and it has been able to develop strong resistance to many insecticides. Triflumezopyrim, a new type of mesoionic insecticide developed by Corteva Agriscience, showed high biological activity in controlling piercing-sucking insect pests such as planthopper and leafhopper. RESULTS: In this study, we continuously selected a susceptible laboratory stain (Unsel) of L. striatellus for 16 generations by exposing it to triflumezopyrim in the laboratory. A 45.1-fold triflumezopyrim-resistant strain (Tri-sel) was established, in which cross-resistance to nitenpyram and acetamiprid was not detected. The realized heritability (h(2) ) of the Tri-sel strain was estimated at 0.13. The mortalities of the testing F(1) (the offspring of a cross between Unsel and Tri-sel strains) suggested that the resistance of L. striatellus to triflumezopyrim was autosomal and incompletely dominant, as well as a polygenic inheritance. In addition, the results of synergist experiment showed that P450s potentially contributed to the triflumezopyrim resistance. The activities of detoxification enzymes in the Unsel and Tri-sel strains indicated that the activity of P450s in the Tri-sel strain was significantly increased, consistent with the results of synergist experiments. Furthermore, 12 P450 genes demonstrated significant up-regulation. CONCLUSIONS: L. striatellus has a certain risk of resistance to triflumezopyrim after continuous selection. Triflumezopyrim resistance did not result in cross-resistance to neonicotinoid insecticides. The up-regulation of multiple P450 genes may mediate triflumezopyrim resistance in L. striatellus. 漏 2022 Society of Chemical Industry.",16566
1,"BACKGROUND: Mosquitoes of the Culex pipiens complex, competent vectors for West Nile virus (WNV) and Rift Valley fever virus (RVFV) are widely targeted by insecticide treatments. The intensive application of chemical insecticides led to the development of resistance in many insects including Culex pipiens mosquitoes. The absence of data on resistance mechanisms in Morocco allow us to assess the levels of lambda-cyhalothrin resistance and the frequency of the mutated gene L1014F kdr in different forms of Cx. pipiens complex from three regions of Morocco. METHODS: Mosquito adults were reared from immature stages collected in three different regions in Morocco (Tangier, Casablanca and Marrakech). Standard WHO insecticide susceptibility tests were conducted on adults emerged from collected larvae. Specimens were identified as belonging to the Culex pipiens complex using a multiplex PCR assay with diagnostic primers designed from the flanking region of microsatellite CQ11. Identified mosquitoes were then tested for the presence of the L1014F kdr mutation using PCR assay. RESULTS: Our results showed that 21% of the tested population has a resistance to lambda-cyhalothrin. The molecular identification of survivors shows that 43% belonged to the Cx. pipiens pipiens and only 9.5% to the Cx. pipiens molestus form. On the other hand, 416 specimens were screened for the L1014F kdr mutation. L1014F mutation was detected in different forms of Cx. pipiens in different sites. The frequency of L1014F mutation was similar between the Cx. pipiens pipiens form and hybrid聽form, while it was lower in the Cx. pipiens molestus form. The presence of the L1014F kdr allele was significantly associated with resistance to lambda-cyhalothrin in Cx. pipiens pipiens (P鈥?鈥?.0001) and hybrid form (P鈥?鈥?.0001). CONCLUSION: Resistance to lambda-cyhalothrin of Cx. pipiens populations appears to be largely due to the L1014F kdr mutation. To our knowledge, the frequencies of L1014F kdr mutation are examined for the first time in natural populations of the Culex pipiens complex in Morocco. These findings will provide important information to propose more adapted vector control measures towards this mosquito species, potential vector of arboviruses.",13957
0,"One advantage of using the Cry proteins of Bacillus thuringiensis as pesticides is their relatively narrow spectrum of activity, thus reducing the risk of non-target effects. Understanding the molecular basis of specificity has the potential to help us design improved products against emerging pests, or against pests that have developed resistance to other Cry proteins. Many previous studies have associated specificity with the binding of the Cry protein, particularly through the apical regions of domain II, to particular receptors on the midgut epithelial cells of the host insect. We have previously found that the specificity of Cry2A proteins against some insects is associated with domain I, which is traditionally associated with pore-formation but not receptor binding. In this work we identify four amino acids in the N-terminal region that, when mutated, can confer activity towards Aedes aegypti to Cry2Ab, a protein known to lack this toxicity. Intriguingly these amino acids are located in the region (amino acids 1-49) that is believed to be removed during proteolytic activation of the Cry protein. We discuss how the motifs containing these amino acids might be involved in the toxic process.",12461
1,"The refuge plus high-dose strategy for resistance management assumes that the frequency of resistance alleles is low. We used an F2 screen to estimate the frequency of resistance to transgenic corn that produces Bacillus thuringiensis Berliner Cry1Ab toxin (Bt corn) in an Iowa population of European corn borer, Ostrinia nubilalis (H眉bner). We also proposed a modification to the statistical analysis of the F2 screen that extends its application for nonuniform prior distributions and for repeated sampling of a single population. Based on a sample of 188 isofemale lines derived from females caught at light traps during the 2nd flight of 1997, we show with 95% confidence that the frequency of resistance to Bt corn was <3.9 x 10(-3) in this Iowa population. These results provide weak evidence that the refuge plus high-dose strategy may be effective for managing resistance in O. nubilalis to Bt corn. Partial resistance to Cry1Ab toxin was found commonly. The 95% CI for the frequency of partial resistance were [8.2 x 10(-4), 9.4 x 10(-3)] for the Iowa population. Variable costs of the method were 14.90 dollars per isofemale line, which was a reduction of 25% compared with our initial estimate.",3778
1,"The voltage-gated sodium channel is the primary target site of pyrethroid insecticides. In some insects, super knockdown resistance (super-kdr) to pyrethroids is caused by point mutations in the linker fragment between transmembrane segments 4 and 5 of the para-type sodium channel protein domain II (IIS4-5). Here, we identify two mutations in the IIS4-5 linker of the para-type sodium channel of the whitefly, BEMISIA TABACI: methionine to valine at position 918 (M918V) and leucine to isoleucine at position 925 (L925I). Although each mutation was isolated independently from strains >100-fold resistant to a pyrethroid (fenpropathrin) plus organophosphate (acephate) mixture, only L925I was associated with resistance in strains derived from the field in 2000 and 2001. The L925I mutation occurred in all individuals from nine different field collections that survived exposure to a discriminating concentration of fenpropathrin plus acephate. Linkage analysis of hemizygous male progeny of unmated heterozygous F1 females (L925Ixwild-type) shows that the observed resistance is tightly linked to the voltage-gated sodium channel locus. The results provide a molecular tool for better understanding, monitoring and managing pyrethroid resistance in B. tabaci.",669
1,"A malathion-resistant (RM) strain of Culex pipiens pallens Coq was obtained by successively selecting a field population with malathion in the laboratory. The synergistic effect of iprobenfos on malathion toxicity and alpha-naphthyl acetate (alpha-NA) esterase assay revealed that malathion resistance in the RM strain was associated with increased alpha-NA esterase activity and the synergism was mainly due to the inhibition by iprobenfos of this activity. There was no difference in alpha-NA esterase activity between the larvae and female adults in the susceptible (S) strain, but the activity in the adults was 13-fold higher than in the larvae of the RM strain. To understand the effect of the application of a mixture of iprobenfos and malathion on the evolution of malathion resistance, an artificial strain (Syn) was generated by mixing the RM and S strains with 0.1 frequency of the malathion-resistant individuals. The offspring of the Syn strain were divided into two sub-strains, Rm and Rm+ibp, which were successively treated with, respectively, malathion alone and malathion + iprobenfos (1:2) at LC70. In the mixture, the fungicide iprobenfos acted as a synergist of malathion. After treatment for 10 generations, the resistance level to malathion was 317.4-fold for the Rm sub-strain, whereas for the Rm+ibp sub-strain it was only 38.9-fold, compared with the Syn strain. Similar results were obtained by measurement of alpha-NA esterase activity from both larvae and female adults. The alpha-NA esterase activities in larvae and female adults at F10 generation were 2.6- and 10.9-fold from the Rm+ibp sub-strain and 5.7- and 98.5-fold from the Rm sub-strain, respectively, compared with the Syn strain. The above results suggested that iprobenfos, although it cannot completely stop or prevent the onset of malathion resistance, could dramatically delay its evolution.",1949
1,"We report the complete cDNA sequence of the Anopheles gambiae voltage-gated sodium channel (VGSC) alpha-subunit isolated from mature adult mosquitoes. The genomic DNA contains 35 deduced exons with a predicted translation of <or= 2139 amino acid cDNAs. The transcription of the gene is, however, complex, alternate splicing being evident for at least five optional exons (or exon segments) and two sets of mutually exclusive exons. Overall gene organization was also compared with that of other VGSCs within the Insecta. Several insecticides used in mosquito control (including DDT and synthetic pyrethroids) target the VGSC. Isolation of the sodium channel cDNA for An. gambiae: (1) allows prediction of likely single nucleotide polymorphisms that may arise at residue L1014 to cause resistance to insecticides; (2) defines An. gambiae exon usage in key areas of the VGSC protein that are known (from previous studies in a range of different pest species) to have roles in altering insecticide susceptibility and in generating resistance; and (3) is a critical first step towards development of refined malarial control strategies and of new diagnostics for resistance monitoring.",7267
0,"BACKGROUND: The incidence of mosquito-borne diseases and the resistance of mosquitoes to conventional pesticides have recently caused a panic to the authorities in the endemic countries. This study was conducted to identify native larvicidal biopesticides against Culex pipiens for utilization in the battle against mosquito-borne diseases. METHODS: Larvicidal activities of new indigenous Bacillus thuringiensis isolates and crude toxin complexes (TCs) of two nematode bacterial-symbionts, Photorhabdus luminescens akhurstii (HRM1) and Ph. luminescens akhurstii (HS1) that tested against Cx. pipiens. B. thuringiensis isolates were recovered from different environmental samples in Saudi Arabia, and the entomopathogenic nematodes, Heterorhabditis indica (HRM1) and He. sp (HS1) were isolated from Egypt. Larvicidal activities (LC(50) and LC(95)) of the potentially active B. thuringiensis strains or TCs were then evaluated at 24 and 48h post-treatment. RESULTS: Three B. thuringiensis isolates were almost as active as the reference B. thuringiensis israelensis (Bti-H14), and seven isolates were 1.6-5.4 times more toxic than Bti-H14. On the other hand, the TCs of the bacterial symbionts, HRM1 and HS1, showed promising larvicidal activities. HS1 showed LC(50) of 2.54 folds that of HRM1 at 24h post-treatment. Moreover, histopathological examinations of the HS1-treated larvae showed deformations in midgut epithelial cells at 24h post-treatment. CONCLUSION: Synergistic activity and molecular characterization of these potentially active biocontrol agents are currently being investigated. These results may lead to the identification of eco-friend mosquito larvicidal product(s) that could contribute to the battle against mosquito-borne diseases.",10377
0,"The wash resistance of factory produced PermaNets (with deltamethrin bonded to the netting with a resin) was studied by bioassays with Anopheles stephensi. Commercial detergent powders were used to wash the nets. For comparison, conventionally treated nets were washed and bio-assayed. Nets were washed under laboratory conditions using a Rotary shaker for 10min. Mosquito bioassays used standard WHO plastic cones with an exposure time of 3min. The PermaNet caused almost a 100% mortality of An. stephensi after up to 18 washes and >80% mortality up to 26 washes but after 30 washes mortality declined. The differences between the mortality of An. stephensi on treated nets washed with detergent or soap (uncoloured, non-perfumed) were not significant. When conventional nets dipped in deltamethrin (25mg/m(2)) or lambdacyhalothrin (10mg/m(2)) were washed under similar laboratory conditions, the wash resistance was markedly less than that of the PermaNet. In the case of deltamethrin, mosquito mortality remained >80% up to 12 washes and with lambdacyhalothrin mortality remained above 80% up to 11 washes. The relationship of 80% mortality from a 3min bioassay to effectiveness against free flying mosquitoes remains to be determined.",3680
0,"Metamorphosis, which depends upon a fine balance between two groups of lipid-soluble hormones such as juvenile hormones (JHs) and ecdysteroids, is an important feature in insect evolution. While it is clear that the onset of metamorphosis depends on the decrease of JH levels, the way in which these hormones exert their activities is not fully understood in Triatominae species. The discovery of a Drosophila melanogaster mutant resistant to the treatment with the JH analog methoprene, led finally to the description of the methoprene-tolerant gene in Tribolium castaneum (TcMet) as a putative JH receptor. Here we present the genomic and functional characterization of an ortholog of the methoprene-tolerant gene in the hemimetabolous insect Rhodnius prolixus (RpMet). The analysis of the R. prolixus gene showed that the exonic structure is different from that described for holometabolous species, although all the critical protein motifs are well conserved. Expression analysis showed the presence of RpMet mRNA in all the tested tissues: ovary, testis, rectum, Malpighian tubules and salivary glands. When juvenile individuals were treated with RpMet specific double strand RNA (dsRNA), we observed abnormal molting events that resulted in individuals with morphological alterations (adultoids). Similarly, treatment of newly emerged fed females with dsRNA resulted in an abnormal development of the ovaries, with eggs revealing anomalies in size and accumulation of yolk, as well as a decrease in the amount of heme-binding protein. Altogether, our results validate that RpMet is involved in the transduction of JH signaling, controlling metamorphosis and reproduction in R. prolixus.",2464
0,"Nanoformulations containing zein nanoparticles (ZN) can promote the stability and protection of molecules with acaricidal activity. The present study sought to develop nanoformulations with ZN associated with cypermethrin (CYPE) + chlorpyrifos (CHLO) + a plant compound (citral, menthol or limonene), characterize them, and verify their efficacy against Rhipicephalus microplus ticks. Additionally, we aimed to assess its safety in nontarget nematodes found in soil at a site subjected to contamination by acaricides. The nanoformulations were characterized by dynamic light scattering and nanoparticle tracking analysis. Nanoformulations 1 (ZN+CYPE+CHLO+citral), 2 (ZN+CYPE+CHLO+menthol), and 3 (ZN+CYPE+CHLO+limonene) were measured for diameter, polydispersion, zeta potential, concentration, and encapsulation efficiency. Nanoformulations 1, 2, and 3 were evaluated in a range from 0.004 to 0.466 mg/mL on R. microplus larvae and caused mortality > 80% at concentrations above 0.029 mg/mL. The commercial acaricide Colosso® (CYPE 15 g + CHLO 25 g + citronellal 1 g) was evaluated also from 0.004 to 0.512 mg/mL and resulted in 71.9% larval mortality at 0.064 mg/mL. Formulations 1, 2, and 3 at 0.466 mg/mL showed acaricidal efficacy of 50.2%, 40.5%, and 60.1% on engorged females, respectively, while Colosso® at 0.512 mg/mL obtained only 39.4%. The nanoformulations exhibited long residual period of activity and lower toxicity to nontarget nematodes. ZN was able to protect the active compounds against degradation during the storage period. Thus, ZN can be an alternative for the development of new acaricidal formulations using lower concentrations of active compounds.",19886
1,"Selection for resistance to insecticides, diseases and parasitoids is assumed to be costly and often requires tradeoffs with reproductive fitness. The costs of resistance, however, are often difficult to measure. Cabbage looper, Trichoplusia ni, a generalist Lepidopteran herbivore, has become highly resistant following the extensive use of the microbial insecticide, Bacillus thuringiensis kurstaki (Bt) in vegetable greenhouses. We compared the growth rate, pupal size and survival of resistant, susceptible and hybrid T. ni larvae fed on tomato, bell pepper and cucumber. Performance was best on cucumber and worst on pepper, and the magnitude of fitness costs associated with Bt resistance increased with declining host plant suitability. This supports the hypothesis that in this system, resistance costs are condition dependent and are greatest in the most stressful environment. Management strategies that rely on the presence of fitness costs to reduce the frequency of resistance genes must consider this variation and should be more successful on crops that are less suitable food plants. In general, condition dependence should be considered in studies designed to measure the costs of resistance.",4645
0,"Chemical elicitors can increase plant defense against herbivorous insects and pathogens. The use of synthetic chemical elicitors is likely to be an alternative to traditional pesticides for crop pest control. However, only a few synthetic chemicals are reported to protect plants by regulating signaling pathways, increasing the levels of defense metabolites and interfering with insect feeding. Here, we found that the exogenous application of a phenoxycarboxylic compound, 4-chlorophenoxyacetic acid (4-CPA), can induce chemical defenses to protect rice plants from white-backed planthoppers (WBPH, Sogatella furcifera). Four-CPA was rapidly taken up by plant roots and degraded to 4-chlorophenol (4-CP). Four-CPA treatment modulated the activity of peroxidase (POD) and directly induced the deposition of lignin-like polymers using hydrogen peroxide (H(2)O(2)) as the electron acceptor. The polymers, which are thought to prevent the planthopper's stylet from reaching the phloem, were broken down by WBPH nymphs. Meanwhile, 4-CPA increased the levels of flavonoids and phenolamines (PAs). The increased flavonoids and PAs, together with the degradation product of the polymers, avoided nymphal feeding and prolonged the nymphal period for 1 day. These results indicate that 4-CPA has the potential to be used as a chemical elicitor to protect rice from planthoppers. Moreover, these findings also open a pathway for molecule structure design of phenoxycarboxylic compounds as chemical elicitors.",20575
1,"Laboratory selection with Cry1Ac, the Bacillus thuringiensis (Bt) toxin in transgenic cotton, initially produced 300-fold resistance in a field-derived strain of pink bollworm, Pectinophora gossypiella (Saunders), a major cotton pest. After additional selection increased resistance to 3,100-fold, we tested the offspring of various crosses to determine the mode of inheritance of resistance to Cry1Ac. The progeny of reciprocal F1 crosses (resistant male x susceptible female and vice versa) responded alike in bioassays, indicating autosomal inheritance. Consistent with earlier findings, resistance was recessive at a high concentration of Cry1Ac. However, the dominance of resistance increased as the concentration of Cry1Ac decreased. Analysis of survival and growth of progeny from backcrosses (F1 x resistant strain) suggest that resistance was controlled primarily by one or a few major loci. The progression of resistance from 300- to 3,100-fold rules out the simplest model with one locus and two alleles. Overall the patterns observed can be explained by either a single resistance gene with three or more alleles or by more than one resistance gene. The pink bollworm resistance to Cry1Ac described here fits ""mode 1"" resistance, the most common type of resistance to Cry1A toxins in Lepidoptera.",6735
1,"The fall armyworm (FAW), Spodoptera frugiperda (Lepidoptera: Noctuidae) is a recent invasive pest species that has successfully established across sub-Saharan Africa where it continues to disrupt agriculture, particularly smallholder cereal production. Management of FAW in its native range in the Americas has led to the development of resistance to many commercial pesticides before its arrival in Africa. Pesticide use may therefore be ineffective for FAW control in Africa, so new and more sustainable approaches to pest management are required that can help reduce the impact of this exotic pest. Pesticidal plants provide an effective and established approach to pest management in African smallholder farming and recent research has shown that their use can be cost-beneficial and sustainable. In order to optimize the use of botanical extracts for FAW control, we initially screened ten commonly used plant species. In laboratory trials, contact toxicity and feeding bioassays showed differential effects. Some plant species had little to no effect when compared to untreated controls; thus, only the five most promising plant species were selected for more detailed study. In contact toxicity tests, the highest larval mortality was obtained from Nicotiana tabacum (66%) and Lippia javanica (66%). Similarly, in a feeding bioassay L. javanica (62%) and N. tabacum (60%) exhibited high larval mortality at the highest concentration evaluated (10% w/v). Feeding deterrence was evaluated using glass-fibre discs treated with plant extracts, which showed that Cymbopogon citratus (36%) and Azadirachta indica (20%) were the most potent feeding deterrents among the pesticidal plants evaluated. In a screenhouse experiment where living maize plants infested with fall armyworm larvae were treated with plant extracts, N. tabacum and L. javanica were the most potent species at reducing foliar damage compared to the untreated control whilst the synthetic pesticide chlorpyrifos was the most effective in reducing fall armyworm foliar damage. Further field trial evaluation is recommended, particularly involving smallholder maize fields to assess effectiveness across a range of contexts.",10944
1,"Elevated glutathione transferase (GST) E2 activity is associated with DDT resistance in the mosquito Anopheles gambiae. The search for chemomodulators that inhibit the function of AgGSTE2 would enhance the insecticidal activity of DDT. Therefore, we examined the interaction of novel natural plant products with heterologously expressed An. gambiae GSTE 2 in vitro. Five of the ten compounds, epiphyllocoumarin (Tral-1), knipholone anthrone, isofuranonaphthoquinones (Mr 13/2, Mr13/4) and the polyprenylated benzophenone (GG1) were shown to be potent inhibitors of AgGSTE2 with IC(50) values of 1.5 microM, 3.5 microM, 4 microM, 4.3 microM and 4.8 microM respectively. Non-competitive inhibition was obtained for Tral 1 and GG1 with regards to GSH (K(i) of 0.24 microM and 0.14 microM respectively). Competitive inhibition for Tral1 was obtained with CDNB (K(i) = 0.4 microM) whilst GG1 produced mixed type of inhibition. The K(i) and K(i)' for GSH for Tral-1 and GG1 were 0.2 microM and 0.1 microM respectively. These results suggest that the novel natural plant products, particularly Tral-1, represent potent AgGSTE2 in vitro inhibitors.",2884
1,"The evaluation of the infestation and methods of insect disease vectors control in 748 hospitals in Poland in the period of 1990 to 1995 were done. The insect species, places of their occurrence and control agents were analysed. Blattella germanica L. occurred most frequently (71% hospitals). Blatta orientalis and Monomorium pharaonis were found in 40% and 17% hospitals respectively. Kitchens, laundries and baths were most infested. Sometimes insects were found also in central sterilization units and operating theaters. Controls of insects in hospitals were performed one to four times a year mostly by spraying with residual formulation. The control agents contained pyrethroids (mostly permethrin, but also deltamethrin and cypermethrin) and carbamates (bendiocarb, propoxur). Baits with hydramethylnon, boric acid, methoprene and chlorpyrifos were used not very often. The authors suggest reduction in using the spraying agents. The baits are recommended because they delay the development of the resistance to pesticides in controlling insect populations and are safer.",1706
1,"BACKGROUND: Glutathione S-transferases (GSTs) have received considerable attention in insects for their roles in insecticide resistance. Laodelphax striatellus (Fall茅n) is a serious rice pest. L. striatellus outbreaks occur frequently throughout eastern Asia. A key problem in controlling this pest is its rapid adaptation to numerous insecticides. In this research, nine cDNAs encoding GSTs in L. striatellus were cloned and characterised. RESULTS: The cloned GSTs of L. striatellus belonged to six cytosolic classes and a microsomal subgroup. Exposure to sublethal concentrations of each of the six insecticides, DDT, chlorpyrifos, fipronil, imidacloprid, buprofezin and beta-cypermethrin, quickly induced (6 h) up-expression of LsGSTe1. The expression of LsGSTs2 was increased by chlorpyrifos, fipronil and beta-cypermethrin. Furthermore, exposure of L. striatellus to fipronil, imidacloprid, buprofezin and beta-cypermethrin increased the expression of the LsGSTm gene after 24 or 48 h. CONCLUSION: This work is the first identification of GST genes from different GST groups in Auchenorrhyncha species and their induction characteristics with insecticide types and time. The elevated expression of GST genes induced by insecticides might be related to the enhanced tolerance of this insect to insecticides and xenobiotics.",3590
